           
Qz[1/Angstrom]	log scale 
R/RF[Reflectivity normalized by the Fresnel reflectivity]	

Qz      R/RF            Err
0.11593	474844.37662	10798.13545
0.11664	485355.73133	11060.81048
0.11735	464340.66557	10970.96342
0.11807	490312.13546	11414.7917
0.11878	473616.98219	11374.03624
0.11949	482509.66525	11628.72348
0.1202	519516.69006	12210.21112
0.12091	486586.24148	11984.60442
0.12162	472105.19268	11948.85677
0.12233	498364.70542	12406.71344
0.12304	489747.9683	12443.05686
0.12375	492253.63163	12614.87385
0.12447	465959.8632	12420.8826
0.12518	478798.18833	12724.71559
0.12589	484176.68627	12933.93962
0.1266	491881.62624	13174.9671
0.12731	456619.05546	12841.09119
0.12802	460090.2187	13024.8292
0.12873	449483.35117	13032.54543
0.12944	435436.73657	12986.58658
0.13016	443228.54097	13256.18322
0.13087	405282.60484	12843.60944
0.13158	408945.06181	13053.67656
0.13229	400125.54216	13070.24143
0.133	384320.51112	12970.51424
0.13371	374466.66869	12961.13462
0.13442	359528.64122	12860.74829
0.13513	366268.05204	13128.51139
0.13584	362110.5758	13190.78682
0.13656	354729.58233	13193.71721
0.13727	365086.34851	13511.73955
0.13798	337862.53217	13147.3082
0.13869	303745.38537	12615.1743
0.1394	293600.12794	12530.66804
0.14011	327845.27834	13338.65953
0.14082	294994.6415	12796.76158
0.14153	306396.11096	13153.6348
0.14225	285799.17521	12835.82271
0.14296	272782.26578	6374.39167
0.14367	279807.78805	6521.94803
0.14438	273957.37806	6526.19284
0.14509	270439.11882	6555.88206
0.1458	270794.597	6630.18035
0.14651	272911.03232	6725.63675
0.14722	274013.10669	6810.02384
0.14793	261290.03899	6729.23362
0.14865	254760.86543	6719.82557
0.14936	256186.77768	6808.31901
0.15007	249974.89985	6793.54173
0.15078	246224.2874	6808.35226
0.15149	236622.47558	6744.19582
0.1522	238838.46098	6835.72984
0.15291	234476.51341	6838.32883
0.15362	243001.85385	7016.70802
0.15433	236772.70733	6993.33747
0.15505	230790.88063	6970.69734
0.15576	231340.19311	7039.60129
0.15647	225003.98383	7008.6511
0.15718	234955.59085	7226.08777
0.15789	245819.69841	7456.69258
0.1586	224160.10828	7212.71957
0.15931	225063.33137	7299.73045
0.16002	223649.81236	7352.08793
0.16073	209922.15968	7211.20125
0.16145	218275.88242	7417.32497
0.16216	218753.76357	7499.8725
0.16287	213344.79615	7488.51851
0.16358	196326.48313	7280.94314
0.16429	217374.87533	7691.2809
0.165	201025.19048	7479.16477
0.16571	202211.87025	7558.98886
0.16642	197276.00309	7532.25585
0.16713	198550.21616	7613.32513
0.16785	187191.96122	7466.36459
0.16856	180658.43565	7400.76561
0.16927	191123.02154	7652.17736
0.16998	190055.84622	7688.91478
0.17069	189744.41293	7739.76138
0.1714	182853.08566	7677.22222
0.17211	189616.59872	7878.14701
0.17282	171239.29948	7584.0613
0.17353	187004.59559	7969.28357
0.17425	167185.25221	7637.35008
0.17496	189132.33328	8154.91251
0.17567	153708.79989	7483.88205
0.17638	162975.48973	7754.16119
0.17709	150343.92706	7543.23988
0.1778	151803.59476	7643.47186
0.17851	171976.47353	8145.9893
0.17922	146241.77932	7622.34398
0.17993	134522.49321	7392.17731
0.18065	151565.95525	7853.67177
0.18136	143959.77359	7724.32074
0.18207	152463.43656	7981.57334
0.18278	148403.16635	7936.06609
0.18349	150464.66167	8038.53967
0.1842	143745.5006	7922.71689
0.18491	155841.47168	8275.95989
0.18562	141685.54156	7991.61857
0.18633	125780.99512	7638.35578
0.18705	145517.24268	8234.35947
0.18776	129950.81892	7892.0309
0.18847	129222.05475	7942.82558
0.18918	143140.40732	8392.29283
0.18989	128937.00203	8078.12936
0.1906	129419.66565	8164.19422
0.19131	131278.78926	8289.8195
0.19202	114689.24432	7880.25792
0.19273	134593.09713	8531.62759
0.19344	109685.23652	7868.99463
0.19416	119155.38379	8230.20931
0.19487	108268.76863	7967.37887
0.19558	102636.3655	7858.77652
0.19629	105090.22111	8010.19167
0.197	113892.62138	8364.15864
0.19771	117594.64207	8555.31123
0.19842	98656.5485	8016.32972
0.19913	127445.81648	9012.9136
0.19984	101283.12314	8228.84264
0.20056	102006.34764	8304.37884
0.20127	109600.2056	8611.67973
0.20198	123780.16126	9127.61296
0.20269	104140.85991	8530.08738
0.2034	121585.02054	9168.39828
0.20411	107351.86044	8742.94817
0.20482	107447.94487	8797.11932
0.20553	108143.61529	8872.10516
0.20624	115791.21828	9189.53265
0.20695	105663.85639	8882.17556
0.20767	98477.20276	8664.17974
0.20838	104255.82794	8925.30661
0.20909	99471.35238	8791.58616
0.2098	100631.21686	8880.34038
0.21051	96300.55743	8756.24282
0.21122	102975.53978	9058.95196
0.21193	104866.33743	9176.02645
0.21264	112512.40075	9512.3811
0.21335	91995.28297	8747.50997
